id,user_id,page_id,time_stamp,action,object_clicked
96959,356,121,"2023-09-15 23:22:35",page-load,video
96960,356,122,"2023-09-15 23:26:56",page-load,"web form: question"
96961,356,122,"2023-09-15 23:27:10",click,"correct-option: Both the To-do List and Time Schedule"
96962,356,122,"2023-09-15 23:27:13",click,next-page
96963,356,123,"2023-09-15 23:27:13",page-load,video
96964,356,124,"2023-09-15 23:31:58",page-load,"web form: what would you like to do next"
96965,356,124,"2023-09-15 23:33:08",click,next-page
96966,356,0,"2023-09-15 23:33:16","Skills Quiz-7 Step-1 Correct",Edit
96967,356,0,"2023-09-15 23:33:18","Skills Quiz-7 Step-2 Correct",event-description
96968,356,0,"2023-09-15 23:33:44","Skills Quiz-7 Step-4 Incorrect",YES
96969,356,0,"2023-09-15 23:33:46","Skills Quiz-7 Step-4 Incorrect",YES
96970,356,0,"2023-09-15 23:33:48","Skills Quiz-7 Step-4 Incorrect",Weekly
96971,356,0,"2023-09-15 23:33:50","Skills Quiz-7 Step-4 Incorrect",YES
96972,356,0,"2023-09-15 23:33:50","Skills Quiz-7 Step-4 Incorrect",YES
96973,356,0,"2023-09-15 23:33:51","Skills Quiz-7 Step-4 Incorrect",NO
96974,356,0,"2023-09-15 23:33:52","Skills Quiz-7 Step-4 Incorrect",YES
96975,356,0,"2023-09-15 23:33:52","Skills Quiz-7 Step-4 Incorrect",YES
96976,356,0,"2023-09-15 23:33:53","Skills Quiz-7 Step-4 Incorrect",Cancel
96977,356,0,"2023-09-15 23:33:58","Skills Quiz-7 Step-4 Incorrect",None
96978,356,0,"2023-09-15 23:33:59","Skills Quiz-7 Step-4 Incorrect",None
96979,356,0,"2023-09-15 23:33:59","Skills Quiz-7 Step-4 Incorrect",None
96980,356,125,"2023-09-15 23:34:00",click,"skills quiz hint"
96981,356,0,"2023-09-15 23:34:06","Skills Quiz-7 Step-1 Incorrect",View
96982,356,0,"2023-09-15 23:34:09","Skills Quiz-7 Step-1 Correct",Edit
96983,356,0,"2023-09-15 23:34:15","Skills Quiz-7 Step-2 Incorrect",Weekly
96984,356,0,"2023-09-15 23:34:16","Skills Quiz-7 Step-2 Correct",event-description
96985,356,0,"2023-09-15 23:34:24","Skills Quiz-7 Step-4 Incorrect",Weekly
96986,356,0,"2023-09-15 23:34:27","Skills Quiz-7 Step-4 Incorrect",NoneDailyWeeklyMonthlyYearly
96987,356,0,"2023-09-15 23:34:27","Skills Quiz-7 Step-4 Incorrect",NO
96988,356,125,"2023-09-15 23:34:28",click,"skills quiz hint"
96989,356,125,"2023-09-15 23:34:28",click,"skills quiz hint"
96990,356,125,"2023-09-15 23:34:28",click,"skills quiz hint"
96991,356,0,"2023-09-15 23:34:30","Skills Quiz-7 Step-4 Correct",Weekly
96992,356,0,"2023-09-15 23:34:30","Skills Quiz-7 Step-5 Incorrect","Repeat Event OptionsRepeatDailyWeeklyMonthlyYearlyWeekdaysSunMonTueWedThuFriSatStop RepeatRepeat Forever (tap to change)Hide Repeated Event from Calendar?NOYESCancelSave"
96993,356,0,"2023-09-15 23:34:32","Skills Quiz-7 Step-5 Incorrect",YES
96994,356,0,"2023-09-15 23:34:33","Skills Quiz-7 Step-5 Incorrect",YES
96995,356,0,"2023-09-15 23:34:33","Skills Quiz-7 Step-5 Incorrect",YES
96996,356,0,"2023-09-15 23:34:34","Skills Quiz-7 Step-5 Correct",Tue
96997,356,0,"2023-09-15 23:34:35","Skills Quiz-7 Step-6 Correct",Thu
96998,356,0,"2023-09-15 23:34:36","Skills Quiz-7 Step-7 Incorrect",YES
96999,356,0,"2023-09-15 23:34:36","Skills Quiz-7 Step-7 Correct","Repeat Forever (tap to change)"
97000,356,0,"2023-09-15 23:34:38","Skills Quiz-7 Step-8 Correct",end-right-arrow
97001,356,0,"2023-09-15 23:34:39","Skills Quiz-7 Step-9 Correct",31
97002,356,0,"2023-09-15 23:34:40","Skills Quiz-7 Step-10 Correct",OK
97003,356,0,"2023-09-15 23:34:40","Skills Quiz-7 Step-11 Correct",YES
97004,356,0,"2023-09-15 23:34:42","Skills Quiz-7 Step-12 Correct",Save
97005,356,0,"2023-09-15 23:34:43","Skills Quiz-7 Step-13 Incorrect",undefined
97006,356,0,"2023-09-15 23:34:44","Skills Quiz-7 Step-13 Correct",Save
0,0,0,"2023-09-15 23:34:45",module_end,none
